0,1,2,3,4,5,6,7
{12500: 'American Ninja'},1000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55271: 'Steve James'},{72543: 'Sam Firstenberg'},5.919,320
{659991: 'Made in Italy'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{2202462: 'Micheál Richardson'},"{19655: ""James D'Arcy""}",6.003,191
{37931: 'MacGruber'},10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{41091: 'Kristen Wiig'},{62863: 'Jorma Taccone'},5.5,452
{13466: 'October Sky'},25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2955: 'Chris Cooper'},{4945: 'Joe Johnston'},7.645,944
{10261: 'Switch'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{33181: 'Jimmy Smits'},{1927: 'Blake Edwards'},5.9,166
{455108: 'The Little Stranger'},0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{47720: 'Ruth Wilson'},{83281: 'Lenny Abrahamson'},5.7,216
{9886: 'Johnny Mnemonic'},25000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2133: 'Dina Meyer'},{59997: 'Robert Longo'},5.7,1068
{673175: 'Have a Good Trip: Adventures in Psychedelics'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7404: 'Sarah Silverman'},{1216629: 'Donick Cary'},6.8,132
"{472734: ""Dumplin'""}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4491: 'Jennifer Aniston'},{29214: 'Anne Fletcher'},6.833,1250
{108726: 'A Common Man'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'LK', 'name': 'Sri Lanka'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{29068: 'Ben Cross'},{1044835: 'Chandran Rutnam'},6.0,59
{25103: 'Night of the Demon'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{86001: 'Peggy Cummins'},{10146: 'Jacques Tourneur'},7.1,196
{13416: 'Friday Night Lights'},30000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{155: 'Lucas Black'},{36602: 'Peter Berg'},6.945,429
{581420: 'Walk. Ride. Rodeo.'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57192: 'Spencer Locke'},{1157590: 'Conor Allyn'},7.1,197
{15402: 'The Notorious Bettie Page'},90,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4445: 'Chris Bauer'},{16378: 'Mary Harron'},6.3,117
"{579524: ""Santa's Little Helpers""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{124747: 'Pierre Coffin'},{1661669: 'Bruno Chauffard'},6.2,29
{535389: 'The Great Battle'},13305000,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{1459772: 'Nam Joo-hyuk'},{1139243: 'Kim Kwang-sik'},7.29,100
{985364: 'Jo Sahabat Sejati'},0,[],[],{3253751: 'Arjuna Ireng'},{3250664: 'Alex Latief'},0.0,0
{21575: 'A Prophet'},13000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{17498: 'Niels Arestrup'},{17496: 'Jacques Audiard'},7.602,1231
{425942: 'Black Snow'},4000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'AR', 'name': 'Argentina'}]",{69310: 'Ricardo Darín'},{989512: 'Martín Hodara'},6.1,161
{158999: 'Blackfish'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1194603: 'Samantha Berg'},{1045176: 'Gabriela Cowperthwaite'},7.885,941
{603603: 'American Traitor: The Trial of Axis Sally'},0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1158: 'Al Pacino'},{41887: 'Michael Polish'},6.1,39
{10153: 'Sphere'},80000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4430: 'Sharon Stone'},{8246: 'Barry Levinson'},6.078,1291
{10074: 'Hot Rod'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{62863: 'Jorma Taccone'},{62854: 'Akiva Schaffer'},6.362,776
{8066: 'Stay'},50000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{30614: 'Ryan Gosling'},{12995: 'Marc Forster'},6.582,1029
{969126: 'Tokyo New City Orchestra - Sword Art Online Film Orchestra Concert 2021'},0,[],[],{30614: 'Ryan Gosling'},-,0.0,0
{42190: 'The Classic'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{126495: 'Cho Seung-woo'},{63429: 'Kwak Jae-yong'},7.5,123
{19929: '9to5: Days in Porn'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",{76575: 'Belladonna'},{85333: 'Jens Hoffmann'},5.9,62
{15590: 'The Prince & Me 2: The Royal Wedding'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{77462: 'Kam Heskin'},{98940: 'Catherine Cyran'},5.7,205
{663260: 'Black Box'},10722240,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{145121: 'Pierre Niney'},{225407: 'Yann Gozlan'},7.453,701
{24264: 'Sheena'},25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{151192: 'Ted Wass'},{6778: 'John Guillermin'},5.805,110
{103269: 'Superman vs. The Elite'},3500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{59222: 'George Newbern'},{127380: 'Michael Chang'},6.9,309
{10135: 'Road House'},15000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6473: 'Kelly Lynch'},{63943: 'Rowdy Herrington'},6.587,832
{9081: 'Waking Life'},0,"[{'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1146: 'Julie Delpy'},{564: 'Richard Linklater'},7.554,729
{10596: 'Replicant'},17000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15111: 'Jean-Claude Van Damme'},{26767: 'Ringo Lam'},5.8,372
{10264: 'Hamlet'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{515: 'Glenn Close'},{24657: 'Franco Zeffirelli'},6.671,339
{11624: 'Everything You Always Wanted to Know About Sex *But Were Afraid to Ask'},2000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8516: 'John Carradine'},{1243: 'Woody Allen'},6.6,735
{44092: 'Reign of Assassins'},12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}]",{17120: 'Jung Woo-sung'},{554948: 'Chao-Bin Su'},6.83,185
{1362: 'The Hobbit'},3000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{16420: 'Richard Boone'},"{16411: 'Arthur Rankin, Jr.'}",6.3,211
{64720: 'Take Shelter'},5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{83002: 'Jessica Chastain'},{71872: 'Jeff Nichols'},7.07,1389
{17455: 'Hellraiser: Deader'},4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'RO', 'name': 'Romania'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{80365: 'Paul Rhys'},{58209: 'Rick Bota'},4.7,227
{446159: 'Bacurau'},0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{1646: 'Udo Kier'},{1016229: 'Juliano Dornelles'},7.809,866
{11909: 'Bullet in the Head'},3500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{25245: 'Jacky Cheung'},{11401: 'John Woo'},7.6,196
{508422: 'Penguin Highway'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{83928: 'Rie Kugimiya'},{570239: 'Hiroyasu Ishida'},7.1,166
{432787: 'Fun Mom Dinner'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3051: 'Toni Collette'},{1449583: 'Alethea Jones'},5.8,195
"{10935: ""Heaven's Gate""}",44000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4690: 'Christopher Walken'},{12114: 'Michael Cimino'},6.837,260
{436398: 'Dead Over Heels: An Aurora Teagarden Mystery'},0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{43311: 'Yannick Bisson'},{110468: 'Terry Ingram'},7.2,71
"{33667: ""Gentleman's Agreement""}",2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{24815: 'Dorothy McGuire'},{2746: 'Elia Kazan'},7.1,181
{45408: 'The Protector'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1004: 'Danny Aiello'},{99032: 'James Glickenhaus'},6.141,138
{590121: 'Aurora Teagarden Mysteries: An Inheritance to Die For'},0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1230713: 'Niall Matter'},{1197474: 'Michael Robison'},7.3,33
{431562: 'LEGO Frozen Northern Lights'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{40462: 'Kristen Bell'},-,6.8,70
{24461: 'Asylum'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",{19923: 'Hugh Bonneville'},{3055: 'David Mackenzie'},5.7,81
{12268: 'The Pink Panther Strikes Again'},6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{14503: 'Herbert Lom'},{1927: 'Blake Edwards'},6.875,404
{513514: 'Lev Yashin. The Dream Goalkeeper'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{1337735: 'Yuliya Khlynina'},{151015: 'Vasily Chiginsky'},8.1,44
{100542: 'Vikingdom'},15600000,"[{'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'MY', 'name': 'Malaysia'}]",{21430: 'Natassia Malthe'},{1279436: 'Yusry Abdul Halim'},4.4,54
{20156: 'Exotica'},2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{18658: 'Mia Kirshner'},{56205: 'Atom Egoyan'},6.7,216
{11850: 'Invasion of the Body Snatchers'},3500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{69054: 'Brooke Adams'},{648: 'Philip Kaufman'},7.206,780
{331588: 'The Great Gilly Hopkins'},5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8534: 'Kathy Bates'},{18356: 'Stephen Herek'},6.6,210
{71157: 'Polisse'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{51508: 'JoeyStarr'},{64210: 'Maïwenn'},7.8,1010
{14136: 'The Love Bug'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{46944: 'Michele Lee'},{5834: 'Robert Stevenson'},6.5,460
"{252512: ""While We're Young""}",10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3489: 'Naomi Watts'},{5656: 'Noah Baumbach'},5.9,928
"{152748: ""Ain't Them Bodies Saints""}",4000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1893: 'Casey Affleck'},{592493: 'David Lowery'},6.2,357
{489932: 'Monster'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2954: 'Jeffrey Wright'},{1276383: 'Anthony Mandler'},6.555,55
{19267: 'The Big Brawl'},0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{12515: 'José Ferrer'},{57727: 'Robert Clouse'},6.1,134
{532880: 'Ready to Mingle'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1492019: 'Gabriela de la Garza'},{1310900: 'Luis Javier Henaine'},6.8,126
{782760: 'COVID-21: Lethal Virus'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",{2963837: 'Loretta Hope'},{1643439: 'Daniel H. Torrado'},5.5,222
{10375: 'D-Tox'},55000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6416: 'Polly Walker'},{33254: 'Jim Gillespie'},5.6,522
{520900: 'The Personal History of David Copperfield'},15600000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{12982: 'Peter Capaldi'},{88926: 'Armando Iannucci'},6.5,358
{547017: 'Shirley'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1345495: 'Odessa Young'},{1033654: 'Josephine Decker'},6.2,118
{43619: 'Leaving'},7600000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{16972: 'Sergi López'},{73654: 'Catherine Corsini'},6.1,94
"{953553: ""Gabriel's Rapture: Part II""}",0,"[{'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1312450: 'Melanie Zanetti'},{935563: 'Tosca Musk'},9.156,45
{543583: 'Cinderella and the Secret Prince'},20000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8697: 'Stephen Mendel'},{71849: 'Lynne Southerland'},6.7,53
{110416: 'Song of the Sea'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]","{1442866: ""Lucy O'Connell""}",{96676: 'Tomm Moore'},8.038,1137
{1262: 'Stranger Than Fiction'},30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1579: 'Maggie Gyllenhaal'},{12995: 'Marc Forster'},7.255,1877
{13825: 'The Lazarus Project'},9750000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{15555: 'Piper Perabo'},{75823: 'John Glenn'},6.1,292
{66129: 'The Tuche Family'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{2412: 'Isabelle Nanty'},{61985: 'Olivier Baroux'},6.011,1129
{1006693: 'Empatético'},0,[],[],{3643767: 'Carolay Rodriguez'},{3643764: 'Patricio Lagos'},0.0,0
{517412: 'Tesla'},5000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{933271: 'Eve Hewson'},{54469: 'Michael Almereyda'},5.845,219
{50837: 'Martha Marcy May Marlene'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{16861: 'John Hawkes'},{527607: 'Sean Durkin'},6.648,611
{444149: 'Hellraiser: Judgment'},500000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{84841: 'Randy Wayne'},{62824: 'Gary J. Tunnicliffe'},5.1,198
{15802: 'Tokyo Decadence'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{236096: 'Sayoko Amano'},{68113: 'Ryû Murakami'},5.9,68
{11015: 'The Relic'},60000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{3197: 'Tom Sizemore'},{37710: 'Peter Hyams'},5.9,404
{27327: 'Phantom of the Paradise'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{35040: 'Paul Williams'},{1150: 'Brian De Palma'},7.5,488
{16455: 'The Magic Roundabout'},20000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{80535: 'Robbie Williams'},{80538: 'Jean Duval'},5.4,140
{654905: 'The Beast'},0,"[{'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",{1871368: 'Lino Musella'},{1534147: 'Ludovico Di Martino'},6.3,234
{641662: 'Pieces of a Woman'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10959: 'Shia LaBeouf'},{56206: 'Kornél Mundruczó'},7.097,975
{32613: 'Horror Express'},300000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{5: 'Peter Cushing'},{50542: 'Eugenio Martín'},6.348,205
{14553: 'Stealing Beauty'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{11281: 'Sinéad Cusack'},{4956: 'Bernardo Bertolucci'},6.7,439
{13491: 'Arn: The Knight Templar'},25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{55885: 'Sofia Helin'},{75043: 'Peter Flinth'},6.2,222
{11980: 'The Prophecy'},8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{13550: 'Elias Koteas'},{28902: 'Gregory Widen'},6.5,388
{339754: 'Every Last Secret'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1001657: 'Sophie Turner'},{1465902: 'Matthew Coppola'},2.5,2
