title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
시티 오브 갓,3300000,드라마,Brazil,Leandro Firmino,Fernando Meirelles,8.4,5918,7.497751614332002
매트릭스 3: 레볼루션,150000000,모험,United States of America,Laurence Fishburne,Lana Wachowski,6.703,8269,6.277448487948142
스케어리 스토리: 어둠의 속삭임,25000000,공포,Canada,Dean Norris,André Øvredal,6.501,2172,5.449560862223553
링,48000000,공포,Japan,Martin Henderson,Gore Verbinski,6.6,5137,5.996568286479802
블레어 윗치,60000,공포,United States of America,Michael C. Williams,Eduardo Sánchez,6.317,3826,5.644203167910548
제5침공,38000000,SF,United States of America,Nick Robinson,J Blakeson,5.928,5171,5.478119267421763
할로윈 4: 돌아온 마이클 마이어스,5000000,공포,United States of America,Danielle Harris,Dwight H. Little,6.07,1227,4.889619737628678
스카이스크래퍼,125000000,액션,United States of America,Neve Campbell,Rawson Marshall Thurber,6.335,4263,5.708625410234711
나쵸 리브레,35000000,코미디,United States of America,Ana de la Reguera,Jared Hess,6.31,1278,5.022084425067583
런던 해즈 폴른,60000000,액션,Bulgaria,Aaron Eckhart,Babak Najafi,6.147,4045,5.546620861063408
앨빈과 슈퍼밴드 3,75000000,코미디,United States of America,David Cross,Mike Mitchell,5.707,1838,4.905841747957782
저스티스 리그: 플래시포인트 패러독스,3500000,SF,United States of America,C. Thomas Howell,Jay Oliva,7.918,1484,5.913090813642839
프렌즈 위드 베네핏,35000000,로맨스,United States of America,Mila Kunis,Will Gluck,6.658,6925,6.172473745614864
퍼니셔,33000000,액션,Germany,John Travolta,Jonathan Hensleigh,6.286,2291,5.352429100302777
프렌치 디스패치,25000000,코미디,Germany,Benicio del Toro,Wes Anderson,7.18,1626,5.61953463633245
굿 윌 헌팅,10000000,드라마,United States of America,Robin Williams,Gus Van Sant,8.143,9851,7.587396432566524
마스크 2,84000000,판타지,Germany,Alan Cumming,Lawrence Guterman,4.1,1489,4.009337233601751
개구쟁이 스머프 2,105000000,판타지,United States of America,Neil Patrick Harris,Raja Gosnell,5.8,1865,4.963953064783702
47 미터 2,12000000,공포,United States of America,Corinne Foxx,Johannes Roberts,5.691,1140,4.686441533745386
저스트 라이크 헤븐,58000000,판타지,United States of America,Mark Ruffalo,Mark Waters,6.903,1956,5.611744935596976
이스케이프 룸,9000000,공포,United States of America,Logan Miller,Adam Robitel,6.544,3864,5.812743905818273
맘마 미아!,52000000,코미디,Germany,Amanda Seyfried,Phyllida Lloyd,6.969,5558,6.323513815626132
조한,90000000,코미디,United States of America,Emmanuelle Chriqui,Dennis Dugan,5.663,3123,5.099143529711497
판타스틱 4,100000000,액션,Germany,Jessica Alba,Tim Story,5.772,8173,5.485936589612205
12 라운드,22000000,액션,United States of America,Aidan Gillen,Renny Harlin,5.887,625,4.4999235460005504
커뮤터,30000000,액션,United States of America,Vera Farmiga,Jaume Collet-Serra,6.322,3828,5.648053885982289
AK-47,3500000,전쟁,Russia,Yuriy Borisov,Konstantin Buslov,7.5,199,4.340303819605145
신데렐라 스토리,19000000,코미디,Canada,Chad Michael Murray,Mark Rosman,6.507,2784,5.603956052348046
겟 리치 오어 다이 트라인,40000000,드라마,United States of America,Joy Bryant,Jim Sheridan,6.724,713,4.82593846768241
록키 3,17000000,드라마,United States of America,Talia Shire,Sylvester Stallone,6.831,3272,5.918992151235189
프리키 프라이데이,26000000,코미디,United States of America,Jamie Lee Curtis,Mark Waters,6.401,3130,5.59977452053357
길버트 그레이프,11000000,로맨스,United States of America,Johnny Depp,Lasse Hallström,7.678,3232,6.490765503167645
박물관이 살아있다: 비밀의 무덤,127000000,모험,United Kingdom,Robin Williams,Shawn Levy,6.2,5101,5.6837908046821655
파라노말 액티비티: 도쿄 나이트,1350000,공포,Japan,Noriko Aoyama,Toshikazu Nagae,6.059,353,4.3283360732124905
딥 임팩트,75000000,액션,United States of America,Téa Leoni,Mimi Leder,6.199,2452,5.336450392157209
스페이스 잼,80000000,가족,United States of America,Wayne Knight,Joe Pytka,6.845,5171,6.189788013682691
스텝 업 2: 더 스트리트,23000000,음악,United States of America,Robert Hoffman,Jon M. Chu,6.691,1999,5.506253604564318
포드 V 페라리,97600000,드라마,United States of America,Matt Damon,James Mangold,8.001,5894,7.176416810601365
그는 당신에게 반하지 않았다,40000000,코미디,United States of America,Justin Long,Ken Kwapis,6.5,3128,5.666457089999634
구스범스,58000000,모험,United States of America,Dylan Minnette,Rob Letterman,6.305,3275,5.558191816288301
셜록 홈즈,90000000,액션,Australia,Jude Law,Guy Ritchie,7.193,12397,6.841293243071929
브루스 올마이티,80000000,판타지,United States of America,Morgan Freeman,Tom Shadyac,6.692,9279,6.307876472051249
리틀 인디언,45000000,모험,United States of America,Litefoot,Frank Oz,6.401,494,4.536283628085525
신부들의 전쟁,30000000,코미디,United States of America,Anne Hathaway,Gary Winick,6.246,2660,5.409772798429163
미이라 3: 황제의 무덤,145000000,모험,Canada,Jet Li,Rob Cohen,5.4,3766,4.979724489552116
트랜스포머: 패자의 역습,200000000,SF,United States of America,Megan Fox,Michael Bay,6.139,7221,5.758838079780376
스튜어트 리틀 2,120000000,가족,United States of America,Melanie Griffith,Rob Minkoff,5.733,2044,4.967545998245177
신밧드:  7대양의 전설,60000000,가족,United States of America,Catherine Zeta-Jones,Patrick Gilmore,6.899,1673,5.494170180996936
록키 2,7000000,드라마,United States of America,Talia Shire,Sylvester Stallone,7.218,3460,6.224019496863952
콜드 체이싱,60000000,액션,Canada,Laura Dern,Hans Petter Moland,5.716,2081,4.965571378018173
13일의 금요일 2,1250000,공포,United States of America,John Furey,Steve Miner,6.133,1251,4.928680774320801
잃어버린 세계를 찾아서,45000000,액션,United States of America,Josh Hutcherson,Eric Brevig,6.039,4127,5.476058650585045
A todo tren: destino Asturias,5308245,코미디,Spain,Leo Harlem,Santiago Segura,5.127,55,3.961807690980959
몽상가들,15000000,드라마,France,Eva Green,Bernardo Bertolucci,7.244,2393,5.967037692214112
그 남자는 타이타닉을 보고 싶지 않았다,400000,드라마,Finland,Marjaana Maijala,Teemu Nikki,5.0,2,3.92030057344933
나쁜 녀석들,19000000,액션,United States of America,Will Smith,Michael Bay,6.773,5275,6.143732056511965
본 레거시,130000000,액션,United States of America,Rachel Weisz,Tony Gilroy,6.193,4968,5.667779540801455
한나 몬타나: 더 무비,35000000,코미디,United States of America,Billy Ray Cyrus,Peter Chelsom,6.591,1772,5.369566879409556
식스티 세컨즈,90000000,액션,United States of America,Giovanni Ribisi,Dominic Sena,6.388,3637,5.669757837771428
기도의 힘,3000000,드라마,United States of America,Priscilla C. Shirer,Alex Kendrick,7.808,377,4.703366031150999
새벽의 저주,26000000,액션,Canada,Ving Rhames,Zack Snyder,7.013,3204,6.029962763021535
브이 포 벤데타,54000000,액션,Germany,Hugo Weaving,James McTeigue,7.899,12446,7.472958243937014
캡틴 언더팬츠,38000000,액션,United States of America,Ed Helms,David Soren,6.2,987,4.82710060088335
레이더스,18000000,모험,United States of America,Karen Allen,Steven Spielberg,7.919,10262,7.411256795564349
체인지 업,52000000,코미디,United States of America,Ryan Reynolds,David Dobkin,6.113,2321,5.254466437145239
이스케이프,5000000,스릴러,United States of America,Lake Bell,John Erick Dowdle,6.91,2138,5.680609528420059
21 점프 스트리트,42000000,액션,United States of America,Channing Tatum,Christopher Miller,6.868,8972,6.44751277647963
내겐 너무 아찔한 그녀,21000000,코미디,United States of America,Elisha Cuthbert,Luke Greenfield,6.718,2835,5.752846507218848
미녀 삼총사: 맥시멈 스피드,120000000,액션,United States of America,Drew Barrymore,McG,5.5,2599,4.923365448874245
몽키킹: 손오공의 탄생,82000000,액션,China,Aaron Kwok,Soi Cheang,5.6,171,4.091725278993608
더 보이,6000000,공포,United States of America,Elizabeth Banks,David Yarovesky,6.105,2514,5.290808702516627
스크림 3,40000000,공포,United States of America,Neve Campbell,Wes Craven,5.945,2616,5.209134580981262
다이 하드,28000000,액션,United States of America,Alan Rickman,John McTiernan,7.752,9263,7.220260264223714
호스텔,4800000,공포,Czech Republic,Barbara Nedeljakova,Eli Roth,5.922,2980,5.253704713782319
스파이더위크가의 비밀,90000000,가족,United States of America,Jordy Benattar,Mark Waters,6.594,2206,5.514707093218091
하우 하이,12000000,코미디,United States of America,Redman,Jesse Dylan,6.278,756,4.712252506616333
사일런트 힐,50000000,공포,Canada,Sean Bean,Christophe Gans,6.524,3455,5.738317360463634
엑소시즘 오브 에밀리 로즈,19000000,범죄,United States of America,Tom Wilkinson,Scott Derrickson,6.529,2302,5.502577785277571
브레이브하트,72000000,액션,United States of America,Catherine McCormack,Mel Gibson,7.929,8512,7.330945387005185
행복을 찾아서,55000000,드라마,United States of America,Jaden Smith,Gabriele Muccino,7.905,8392,7.303307165730047
킥 애스 2: 겁없는 녀석들,28000000,액션,United States of America,Chloë Grace Moretz,Jeff Wadlow,6.4,5370,5.860542578083742
매니페스토,10000,드라마,Australia,Cate Blanchett,Julian Rosefeldt,7.0,142,4.186624675895324
식인어 피라나,660000,공포,United States of America,Heather Menzies,Joe Dante,5.927,485,4.41150882490065
스쿠비 두 2: 몬스터 대소동,80000000,미스터리,United States of America,Sarah Michelle Gellar,Raja Gosnell,6.035,2272,5.196207252486337
헬보이,66000000,판타지,United States of America,John Hurt,Guillermo del Toro,6.651,5902,6.099710472993715
트랜스포터 : 리퓰드,25000000,액션,Belgium,Ray Stevenson,Camille Delamarre,5.515,1281,4.656216133837191
컴온 컴온,8300000,드라마,United States of America,Woody Norman,Mike Mills,7.4,360,4.595555492124278
2001 스페이스 오디세이,12000000,SF,United Kingdom,Gary Lockwood,Stanley Kubrick,8.076,9522,7.512875644789378
엘라 인챈티드,31000000,가족,Ireland,Hugh Dancy,Tommy O'Haver,6.396,1569,5.188607530671628
우드론,12000000,드라마,United States of America,C. Thomas Howell,Andrew Erwin,7.023,155,4.210996450408681
알라딘 2: 돌아온 자파,3500000,가족,United States of America,Linda Larkin,Toby Shelton,6.121,2663,5.330261126991675
더블 반담,15000000,스릴러,United States of America,Geoffrey Lewis,Sheldon Lettich,6.039,804,4.6612929606797975
쏘우: 여섯 번의 기회,11000000,공포,Australia,Costas Mandylor,Kevin Greutert,6.255,2516,5.385378049979179
둠스데이: 지구 최후의 날,30000000,액션,Germany,Bob Hoskins,Neil Marshall,5.954,1016,4.743317967292056
블레이드 III,65000000,액션,United States of America,Jessica Biel,David S. Goyer,5.857,3223,5.243715353662097
이블 데드,17000000,공포,United States of America,Shiloh Fernandez,Fede Álvarez,6.461,3711,5.732040479154889
스타워즈 에피소드 2: 클론의 습격,120000000,모험,United States of America,Ewan McGregor,George Lucas,6.541,11245,6.233854920855335
아웃캐스트 : 절명도망,25000000,액션,Canada,Nicolas Cage,Nick Powell,5.0,380,4.138323653642952
베어,25000000,모험,France,Dan Payne,Jean-Jacques Annaud,7.0,373,4.53510199242934
캐치 미 이프 유 캔,52000000,드라마,United States of America,Tom Hanks,Steven Spielberg,7.952,12805,7.531125510601122
13일의 금요일 9: 라스트 프라이데이,3000000,공포,United States of America,John D. LeMay,Adam Marcus,4.5,728,4.109432513696358
작은 아씨들,40000000,드라마,United States of America,Florence Pugh,Greta Gerwig,7.917,4958,6.992185384131724
데어데블,78000000,판타지,United States of America,Jennifer Garner,Mark Steven Johnson,5.234,4305,4.8955246530802405
007 카지노 로얄,150000000,모험,Bahamas,Eva Green,Martin Campbell,7.516,9100,7.00931936701036
스텝 업,12000000,음악,United States of America,Jenna Dewan,Anne Fletcher,6.878,3291,5.954954364118484
치킨 리틀,150000000,애니메이션,United States of America,Amy Sedaris,Mark Dindal,5.882,3325,5.273958619733215
포비든 킹덤: 전설의 마스터를 찾아서,55000000,액션,China,Jet Li,Rob Minkoff,6.598,1383,5.207665659922569
아스트로 보이: 아톰의 귀환,10000000,애니메이션,Hong Kong,Madeline Carroll,David Bowers,6.289,1272,5.009624140591043
스콜피온 킹,60000000,액션,United States of America,Kelly Hu,Chuck Russell,5.546,2631,4.957195256129699
레드 라이트,14000000,스릴러,Spain,Robert De Niro,Rodrigo Cortés,6.154,1006,4.8190175797406605
피치 퍼펙트: 언프리티 걸즈,29000000,코미디,United States of America,Brittany Snow,Elizabeth Banks,6.881,4842,6.183275047696857
캐빈 인 더 우즈,30000000,공포,United States of America,Kristen Connolly,Drew Goddard,6.585,6659,6.096990808165895
하우 투 비 싱글,38000000,코미디,United States of America,Rebel Wilson,Christian Ditter,6.221,2891,5.437355528482386
구혼 작전,39000000,코미디,United States of America,Arsenio Hall,John Landis,6.852,3581,5.989367779929328
헌터 킬러,40000000,액션,China,Gary Oldman,Donovan Marsh,6.824,1753,5.488287604584092
47 미터,5500000,공포,United Kingdom,Claire Holt,Johannes Roberts,5.777,2375,5.060090792024068
그루지,10000000,공포,Japan,Jason Behr,Takashi Shimizu,5.887,2446,5.141341511291397
스콧 필그림,85000000,액션,United Kingdom,Mary Elizabeth Winstead,Edgar Wright,7.5,6473,6.829202779903738
범죄도시,5883687,액션,South Korea,Yoon Kye-sang,Kang Yun-sung,7.786,201,4.377992897584773
비밀의  숲 테라비시아,60000000,모험,United States of America,AnnaSophia Robb,Gábor Csupó,7.264,3931,6.343694557824363
크롤,13500000,스릴러,Canada,Barry Pepper,Alexandre Aja,6.306,2568,5.428774821839801
포에버 마이 걸,3500000,로맨스,United States of America,Alex Roe,Bethany Ashton Wolf,7.605,1013,5.409533590821974
스머프: 비밀의 숲,60000000,가족,United States of America,Rainn Wilson,Kelly Asbury,6.294,1218,4.986377770248495
아기 배달부 스토크,70000000,모험,United States of America,Katie Crown,Nicholas Stoller,6.619,1996,5.464032067173639
고스트 쉽,35000000,공포,Australia,Julianna Margulies,Steve Beck,5.898,1943,5.038372289780909
가을의 전설,30000000,모험,United States of America,Anthony Hopkins,Edward Zwick,7.406,2067,5.944155686558437
비행기,50000000,애니메이션,United States of America,Carlos Alazraqui,Klay Hall,5.868,1392,4.859653364826477
킹 아서: 제왕의 검,175000000,액션,United States of America,Astrid Bergès-Frisbey,Guy Ritchie,6.524,4965,5.922054636611822
괴물들이 사는 나라,100000000,가족,Australia,Catherine Keener,Spike Jonze,6.466,1546,5.215089272183125
아틀란티스: 잃어버린 제국,120000000,애니메이션,United States of America,Cree Summer,Kirk Wise,6.948,3963,6.119520147096003
포켓몬스터 극장판 - 뮤츠의 역습,30000000,애니메이션,Japan,Ikue Otani,Kunihiko Yuyama,6.897,1185,5.237187713335018
디 아더스,17000000,공포,Spain,Fionnula Flanagan,Alejandro Amenábar,7.615,5325,6.8060692065933885
홈프론트 - 하드액션,22000000,액션,United States of America,James Franco,Gary Fleder,6.953,2902,5.922770330153752
할로윈,325000,공포,United States of America,Jamie Lee Curtis,John Carpenter,7.6,4329,6.656500598619875
이지 A,8000000,코미디,United States of America,Cam Gigandet,Will Gluck,6.807,6041,6.234986352512785
코난 - 바바리안,20000000,모험,United States of America,James Earl Jones,John Milius,6.769,1962,5.53786977215358
혹성탈출,5800000,SF,United States of America,Roddy McDowall,Franklin J. Schaffner,7.643,2710,6.3207044823738965
노인을 위한 나라는 없다,25000000,범죄,United States of America,Javier Bardem,Ethan Coen,7.926,9906,7.401481821385734
지오스톰,120000000,액션,United States of America,Alexandra Maria Lara,Dean Devlin,6.088,4017,5.500547830450649
