title,budget,genres,country,main_charactor,director,vote_average,vote_count
{431530: 'A Bad Moms Christmas'},28000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{40462: 'Kristen Bell'},{52115: 'Scott Moore'},6.331,1762
{9350: 'Cliffhanger'},70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{12074: 'John Lithgow'},{16938: 'Renny Harlin'},6.457,1889
{391: 'A Fistful of Dollars'},200000,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{16309: 'Marianne Koch'},{4385: 'Sergio Leone'},7.881,3362
{11358: 'Walking Tall'},56000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9656: 'Johnny Knoxville'},{34453: 'Kevin Bray'},6.288,1217
{578189: 'Black and Blue'},12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8169: 'Tyrese Gibson'},{119419: 'Deon Taylor'},6.725,657
{2268: 'The Golden Compass'},180000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{8784: 'Daniel Craig'},{36697: 'Gábor Csupó'},6.035,3949
{222936: 'Aloha'},37000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{54693: 'Emma Stone'},{11649: 'Cameron Crowe'},5.5,1787
{10950: 'I Am Sam'},22000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1160: 'Michelle Pfeiffer'},{16853: 'Jessie Nelson'},7.568,1907
{34004: 'Children of the Living Dead'},500000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{111667: 'Damien Luvara'},{1038561: 'Tor Ramsey'},3.6,17
{1598: 'Cape Fear'},35000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1733: 'Nick Nolte'},{1032: 'Martin Scorsese'},7.25,2674
{818: 'Austin Powers in Goldmember'},63000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{14386: 'Beyoncé'},{6737: 'Jay Roach'},5.983,2599
{665828: 'Bigbug'},14000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{39195: 'Elsa Zylberstein'},{2419: 'Jean-Pierre Jeunet'},5.2,262
"{13378: ""Mickey's Twice Upon a Christmas""}",10000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{78076: 'Wayne Allwine'},{591940: 'Carole Holliday'},7.038,326
{50765: 'Ticking Clock'},6000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2203: 'Neal McDonough'},{5917: 'Ernie Barbarash'},5.5,52
{525661: 'Bombshell'},32000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2227: 'Nicole Kidman'},{6737: 'Jay Roach'},6.838,2464
{7299: 'Equilibrium'},20000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{17637: 'Taye Diggs'},{13927: 'Kurt Wimmer'},7.019,3726
{2043: 'Along Came a Spider'},60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2140: 'Monica Potter'},{7256: 'Lee Tamahori'},6.326,1476
{12253: 'Biker Boyz'},24000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15543: 'Derek Luke'},{71943: 'Reggie Rock Bythewood'},6.129,275
{11778: 'The Deer Hunter'},15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{4690: 'Christopher Walken'},{12114: 'Michael Cimino'},8.022,3001
{513045: 'Stuber'},16000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{466505: 'Kumail Nanjiani'},{71280: 'Michael Dowse'},6.688,1061
{9313: 'The Man in the Iron Mask'},35000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{16940: 'Jeremy Irons'},{2460: 'Randall Wallace'},6.606,3274
{504982: 'The Jurassic Games'},28000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{68495: 'Perrey Reeves'},{1477789: 'Ryan Bellgardt'},4.636,132
{575264: 'Mission: Impossible - Dead Reckoning Part One'},290000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{933238: 'Rebecca Ferguson'},{9033: 'Christopher McQuarrie'},0.0,0
{473149: 'Traffik'},4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{52851: 'Paula Patton'},{119419: 'Deon Taylor'},6.2,393
{57876: 'Area 51'},5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1467369: 'Reid Warner'},{90591: 'Oren Peli'},4.723,480
{292011: 'Richard Jewell'},45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{65717: 'Jon Hamm'},{190: 'Clint Eastwood'},7.458,1997
{11975: 'The Rainmaker'},40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{518: 'Danny DeVito'},{1776: 'Francis Ford Coppola'},7.017,974
{51822: 'Love Hurts'},10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{55392: 'Martha Higareda'},{383088: 'Fernando Sariñana'},7.6,205
{313943: 'Revolt'},4000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{72095: 'Lee Pace'},{1404614: 'Joe Miale'},5.5,290
{9038: 'The Heartbreak Kid'},60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{50463: 'Malin Åkerman'},{7396: 'Peter Farrelly'},5.694,1345
"{4929: ""Hang 'em High""}",1800000,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{40056: 'Inger Stevens'},{18635: 'Ted Post'},6.813,584
{681: 'Diamonds Are Forever'},7200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10190: 'Jill St. John'},{9915: 'Guy Hamilton'},6.4,1629
{55721: 'Bridesmaids'},32500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{52792: 'Maya Rudolph'},{116805: 'Paul Feig'},6.533,3835
{26388: 'Buried'},1987650,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{43323: 'José Luis García Pérez'},{95320: 'Rodrigo Cortés'},6.613,2369
{15138: 'Little Monsters'},7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{77920: 'Howie Mandel'},{1680227: 'Richard Greenberg'},5.8,165
{107811: '21 & Over'},13000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{65225: 'Justin Chon'},{52115: 'Scott Moore'},5.8,1346
{152259: 'Phantom'},10000000,"[{'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12640: 'David Duchovny'},{16829: 'Todd Robinson'},5.9,252
"{43923: ""It's Kind of a Funny Story""}",8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{34847: 'Emma Roberts'},{53069: 'Anna Boden'},6.998,2055
{10632: 'The Hunted'},55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1121: 'Benicio del Toro'},{15175: 'William Friedkin'},6.148,598
{157386: 'The Spectacular Now'},2500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{94185: 'Shailene Woodley'},{930710: 'James Ponsoldt'},6.643,2528
{9285: 'Road Trip'},16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57599: 'Seann William Scott'},{57130: 'Todd Phillips'},6.161,1551
{9344: 'Kids'},1500000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57389: 'Justin Pierce'},{51917: 'Larry Clark'},6.9,873
{9966: 'The Messengers'},16000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{32597: 'Dylan McDermott'},{31033: 'Oxide Pang Chun'},5.7,666
{326284: 'Pound of Flesh'},7500000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{33343: 'John Ralston'},{5917: 'Ernie Barbarash'},5.805,185
{1817: 'Phone Booth'},13000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2628: 'Kiefer Sutherland'},{5572: 'Joel Schumacher'},6.838,3040
"{41216: ""Legend of the Guardians: The Owls of Ga'Hoole""}",80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{133212: 'Ryan Kwanten'},{15217: 'Zack Snyder'},6.758,1918
{11797: 'Fright Night'},9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{31467: 'William Ragsdale'},{64796: 'Tom Holland'},7.058,1033
{613: 'Downfall'},18339750,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{974317: 'Kate Upton'},{7832: 'Oliver Hirschbiegel'},7.827,3071
{36670: 'Never Say Never Again'},36000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10647: 'Klaus Maria Brandauer'},{10930: 'Irvin Kershner'},6.053,1123
{146198: 'Triple 9'},20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1893: 'Casey Affleck'},{53333: 'John Hillcoat'},5.9,1818
{6283: 'MouseHunt'},38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7400: 'Lee Evans'},{1704: 'Gore Verbinski'},6.479,1019
{393209: 'Avatar 5'},250000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8691: 'Zoe Saldaña'},{2710: 'James Cameron'},0.0,0
{2310: 'Beowulf'},70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{11701: 'Angelina Jolie'},{24: 'Robert Zemeckis'},5.856,2374
{682: 'The Man with the Golden Gun'},7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{113: 'Christopher Lee'},{9915: 'Guy Hamilton'},6.426,1584
{9975: 'Curious George'},50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{23659: 'Will Ferrell'},"{61290: ""Matthew O'Callaghan""}",6.348,424
{6519: 'The Dukes of Hazzard'},50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57599: 'Seann William Scott'},{52049: 'Jay Chandrasekhar'},5.482,948
{399173: 'The Assignment'},5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{10205: 'Sigourney Weaver'},{1723: 'Walter Hill'},5.4,399
{3594: 'The Number 23'},30000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{12519: 'Virginia Madsen'},{5572: 'Joel Schumacher'},6.417,2732
{70435: 'Haywire'},23000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{17288: 'Michael Fassbender'},{1884: 'Steven Soderbergh'},5.667,1128
{1738: 'Next'},70000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1231: 'Julianne Moore'},{7256: 'Lee Tamahori'},6.031,2467
{11620: 'Quo Vadis'},7623000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{20141: 'Deborah Kerr'},{9054: 'Mervyn LeRoy'},7.106,307
{58151: 'Fright Night'},30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{72466: 'Colin Farrell'},{50767: 'Craig Gillespie'},6.202,1599
{407451: 'A Wrinkle in Time'},103000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{13309: 'Oprah Winfrey'},{929825: 'Ava DuVernay'},5.1,1612
{11596: 'New Nightmare'},8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{5139: 'Robert Englund'},{5140: 'Wes Craven'},6.428,1073
{587412: 'K.G.F: Chapter 2'},13000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",{85881: 'Sanjay Dutt'},{2182258: 'Prashanth Neel'},7.806,72
{9073: 'Free Willy 2: The Adventure Home'},31000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{147: 'Michael Madsen'},{56998: 'Dwight H. Little'},5.945,485
{9593: 'Last Action Hero'},85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","{58119: ""Austin O'Brien""}",{1090: 'John McTiernan'},6.379,2131
{7552: 'Fun with Dick and Jane'},100000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4939: 'Téa Leoni'},{15002: 'Dean Parisot'},6.18,2001
{326947: 'The Maid'},373000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1457078: 'Ryan Cerenko'},{1457082: 'Paul Emmanuel'},4.0,18
{10052: 'Dragonfly'},60000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{3977: 'Joe Morton'},{4499: 'Tom Shadyac'},6.522,711
{487083: 'Paradise Hills'},6000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1222992: 'Eiza González'},{1525872: 'Alice Waddington'},6.041,428
{11635: 'Old School'},24000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4937: 'Vince Vaughn'},{57130: 'Todd Phillips'},6.58,1443
{289: 'Casablanca'},878000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4111: 'Ingrid Bergman'},{4109: 'Michael Curtiz'},8.167,4328
{475210: 'How It Ends'},20000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2178: 'Forest Whitaker'},{104025: 'David M. Rosenthal'},5.272,1673
{19580: 'The Dukes of Hazzard: The Beginning'},5000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{84841: 'Randy Wayne'},{84843: 'Robert Berlinger'},6.3,164
{1858: 'Transformers'},150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{19537: 'Megan Fox'},{865: 'Michael Bay'},6.75,9517
{484247: 'A Simple Favor'},20000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{59175: 'Blake Lively'},{116805: 'Paul Feig'},6.649,3602
{498248: 'Mia and the White Lion'},9600000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{19119: 'Mélanie Laurent'},{49870: 'Gilles de Maistre'},7.337,746
"{9354: 'Honey, I Shrunk the Kids'}",18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{40009: 'Matt Frewer'},{4945: 'Joe Johnston'},6.263,2509
{335: 'Once Upon a Time in the West'},5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{4958: 'Henry Fonda'},{4385: 'Sergio Leone'},8.314,3464
{1636: 'Bedazzled'},48000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{13918: 'Elizabeth Hurley'},{1524: 'Harold Ramis'},6.009,1487
{333669: 'Bastille Day'},20000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{512991: 'Richard Madden'},{63306: 'James Watkins'},6.261,1107
