0,1,2,3,4,5,6
{250574: 'Creep'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1155547: 'Patrick Brice'},{1155547: 'Patrick Brice'},6.4
{760: 'The Mad Adventures of Rabbi Jacob'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{11188: 'Suzy Delair'},{11195: 'Gérard Oury'},7.4
{273641: 'Jackass Presents: Bad Grandpa .5'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{5953: 'Spike Jonze'},{56578: 'Jeff Tremaine'},5.9
{2655: 'What Lies Beneath'},100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1160: 'Michelle Pfeiffer'},{24: 'Robert Zemeckis'},6.4
{643: 'Battleship Potemkin'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",{9610: 'Vladimir Barsky'},{9603: 'Sergei Eisenstein'},7.6
{24740: 'The Entity'},9000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{21399: 'Ron Silver'},{64508: 'Sidney J. Furie'},6.6
{10673: 'Wall Street'},15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3392: 'Michael Douglas'},{1152: 'Oliver Stone'},7.189
{13960: 'ATL'},20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{94103: 'Evan Ross'},{75687: 'Chris Robinson'},7.0
{921: 'Cinderella Man'},88000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9137: 'Renée Zellweger'},{6159: 'Ron Howard'},7.542
{828947: 'Beavis and Butt-Head Do the Universe'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{71402: 'Andrea Savage'},{2109832: 'Albert Calleros'},7.029
{354251: 'Southbound'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{71402: 'Andrea Savage'},{1061517: 'Roxanne Benjamin'},6.0
{68507: 'Jan Dara'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",{64357: 'Santisuk Promsiri'},{31039: 'Nonzee Nimibutr'},6.4
{11708: 'Chitty Chitty Bang Bang'},10000000,"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{70307: 'Sally Ann Howes'},{70308: 'Ken Hughes'},6.8
{258193: 'Alien Abduction'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1517868: 'Katherine Sigismund'},{1299058: 'Matty Beckerman'},5.8
"{419446: 'Tiger, Blood in the Mouth'}",0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",{1240538: 'Eva De Dominici'},{1135406: 'Hernán Belón'},4.3
{8953: 'Steamboy'},26000000,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1244369: 'Aiko Hibi'},{185: 'Katsuhiro Otomo'},6.8
"{530442: 'My Teacher, My Obsession'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{177508: 'Rusty Joiner'},{1536496: 'Damián Romay'},5.0
{25716: 'Crows Zero II'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{74377: 'Takayuki Yamada'},{17282: 'Takashi Miike'},7.2
"{14903: ""Pooh's Grand Adventure: The Search for Christopher Robin""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{5247: 'John Fiedler'},{77544: 'Karl Geurs'},7.1
{581531: 'Metamorphosis'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{1020859: 'Sung Dong-il'},{1294527: 'Kim Hong-sun'},7.3
{11066: 'Boomerang'},40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{59153: 'Robin Givens'},{68215: 'Reginald Hudlin'},5.6
{26973: 'Pretty Baby'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{30613: 'Keith Carradine'},{15389: 'Louis Malle'},7.0
{418078: 'It Comes at Night'},5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{33192: 'Joel Edgerton'},{1423660: 'Trey Edward Shults'},5.8
{40080: 'The Cutting Edge: Fire & Ice'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{72440: 'Brendan Fehr'},{18356: 'Stephen Herek'},6.4
{225728: 'Macbeth'},15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{8293: 'Marion Cotillard'},{549310: 'Justin Kurzel'},6.5
"{12609: ""Help! I'm a Fish""}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{2678373: 'Pil Neja'},{73095: 'Greg Manwaring'},6.7
{1788: 'Footloose'},8200000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{26456: 'Lori Singer'},{18378: 'Herbert Ross'},6.653
{20187: 'The Eiger Sanction'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12950: 'George Kennedy'},{190: 'Clint Eastwood'},6.1
{13851: 'Batman: Gotham Knight'},3500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{40276: 'Gary Dourdan'},{1207953: 'Shoujirou Nishimi'},6.7
"{260234: 'Monster High: Frights, Camera, Action!'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{81378: 'Salli Saffioti'},{1367409: 'Sylvain Blais'},7.2
{21453: 'Wicked City'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{144100: 'Toshiko Fujita'},{56339: 'Yoshiaki Kawajiri'},6.7
{15257: 'Hulk vs. Wolverine'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{65769: 'Bryce Johnson'},{35268: 'Frank Paur'},7.1
{306947: 'The Invitation'},1000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{16859: 'Tammy Blanchard'},{54025: 'Karyn Kusama'},6.5
{7457: 'Alpha Dog'},0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{62: 'Bruce Willis'},{11151: 'Nick Cassavetes'},6.633
{883648: 'Little Big Mouth'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",{3266827: 'Naymaps Maphalala'},{1854598: 'Ziggy Hofmeyr'},5.2
{10061: 'Escape from L.A.'},50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{825: 'Stacy Keach'},{11770: 'John Carpenter'},5.868
{11132: 'Confessions of a Teenage Drama Queen'},15000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{17486: 'Alison Pill'},{58628: 'Sara Sugarman'},5.6
{15919: 'Marty'},343000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{78934: 'Betsy Blair'},{67451: 'Delbert Mann'},7.5
{6589: 'Underdog'},25000000,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{26485: 'Jim Belushi'},{50582: 'Frederik Du Chau'},5.389
{14337: 'Primer'},7000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{76625: 'David Sullivan'},{76624: 'Shane Carruth'},6.832
{602291: 'Intruder'},0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{84788: 'Kim Moo-yul'},{2312381: 'Sohn Won-pyung'},6.9
{9012: 'Jackass: The Movie'},5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{56584: 'Bam Margera'},{56578: 'Jeff Tremaine'},6.267
{1534: 'Pathfinder'},45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{56455: 'Moon Bloodgood'},{29922: 'Marcus Nispel'},5.658
{257440: 'Term Life'},16500000,"[{'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{130640: 'Hailee Steinfeld'},{12708: 'Peter Billingsley'},5.948
{168530: 'Ride Along'},25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55638: 'Kevin Hart'},{20400: 'Tim Story'},6.2
{597295: 'Love The Way You Are'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'CN', 'name': 'China'}]",{1354895: 'Vivian Sung'},{2295871: 'Dai Meng Ying'},5.2
{512936: '4/20 Massacre'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",[],{138860: 'Jamie Bernadette'},{1131405: 'Dylan Reynolds'},6.1
{300693: 'Truth'},9600000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",{4135: 'Robert Redford'},{20204: 'James Vanderbilt'},6.6
{297676: 'Hakuouki: Wild Dance of Kyoto'},0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{220710: 'Houko Kuwashima'},{239763: 'Osamu Yamasaki'},6.0
{45287: 'Fighting Spirit: Champion Road'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{220710: 'Houko Kuwashima'},{144766: 'Satoshi Nishimura'},7.1
{795811: 'Wheel of Fortune and Fantasy'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1505062: 'Ayumu Nakajima'},{1487492: 'Ryusuke Hamaguchi'},6.9
{2924: 'Backdraft'},75000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{13021: 'William Baldwin'},{6159: 'Ron Howard'},6.7
{374052: 'The Love Witch'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1410624: 'Gian Keys'},{119624: 'Anna Biller'},6.3
{15196: 'Clue'},15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{39015: 'Eileen Brennan'},{21217: 'Jonathan Lynn'},7.2
{10025: 'Just My Luck'},28000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{62064: 'Chris Pine'},{18281: 'Donald Petrie'},6.1
{3595: 'Ransom'},80000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{14343: 'Rene Russo'},{6159: 'Ron Howard'},6.7
{2898: 'As Good as It Gets'},50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9994: 'Helen Hunt'},{3388: 'James L. Brooks'},7.4
{228973: 'Backcountry'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{64612: 'Jeff Roop'},{64618: 'Adam MacDonald'},5.8
{11113: 'My Fair Lady'},17000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{35321: 'Rex Harrison'},{14674: 'George Cukor'},7.6
{593035: 'Alien Warfare'},0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1756215: 'David Meadows'},{2282619: 'Jeremiah Jones'},4.1
{484437: 'The Hole in the Ground'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",{1915037: 'James Quinn Markey'},{1398631: 'Lee Cronin'},5.6
{13225: 'FernGully: The Last Rainforest'},24000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{184498: 'Jonathan Ward'},{74300: 'Bill Kroyer'},6.3
{301608: 'The Trust'},9000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{109: 'Elijah Wood'},{1456241: 'Alex Brewer'},5.1
{2977: 'Becoming Jane'},16500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{5530: 'James McAvoy'},{29226: 'Julian Jarrold'},7.3
{895: 'Andrei Rublev'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'SU', 'name': 'Soviet Union'}]",{13706: 'Ivan Lapikov'},{8452: 'Andrei Tarkovsky'},8.2
{426285: 'Fullmetal Alchemist'},10000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1488591: 'Atomu Mizuishi'},{70103: 'Fumihiko Sori'},5.313
{234: 'The Cabinet of Dr. Caligari'},18000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",{3001: 'Conrad Veidt'},{2991: 'Robert Wiene'},8.0
{17124: 'Wild Things: Diamonds in the Rough'},0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3001: 'Conrad Veidt'},{81272: 'Jay Lowi'},4.8
{11509: 'Silverado'},23000000,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{349: 'Scott Glenn'},{8844: 'Lawrence Kasdan'},7.0
{353345: 'The Exorcism of Molly Hartley'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{62910: 'Sarah Lind'},{88039: 'Steven R. Monroe'},5.0
"{379: ""Miller's Crossing""}",14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3926: 'Albert Finney'},{1223: 'Joel Coen'},7.5
{12118: 'Police Academy 3: Back in Training'},12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{57349: 'Bubba Smith'},{41720: 'Jerry Paris'},5.744
{828751: 'Bestia'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'CL', 'name': 'Chile'}]",{57349: 'Bubba Smith'},{1730226: 'Hugo Covarrubias'},7.5
{332672: 'Obsession'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",{1243532: 'Mark van Eeuwen'},{226608: 'Antoinette Beumer'},6.4
{12903: 'Scooby-Doo! and the Goblin King'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7570: 'Lauren Bacall'},{113896: 'Joe Sichta'},7.9
{114168: 'Perras'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1058175: 'Karen de la Hoya'},{129456: 'Guillermo Ríos'},6.8
"{6916: ""Watch Out, We're Mad""}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{18841: 'Bud Spencer'},{51421: 'Marcello Fondato'},7.456
{15739: 'Annie'},35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3926: 'Albert Finney'},{6593: 'John Huston'},6.509
{10017: 'The Wraith'},2700000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",{11151: 'Nick Cassavetes'},{56173: 'Mike Marvin'},6.4
{15613: 'Fire in the Sky'},19885552,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{418: 'Robert Patrick'},{27146: 'Rob Lieberman'},6.6
{310135: 'Turbo Kid'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",{76877: 'Laurence Leboeuf'},{1397786: 'Yoann-Karl Whissell'},6.6
{26466: 'Triangle'},12000000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{96066: 'Liam Hemsworth'},{41041: 'Christopher Smith'},6.906
{151535: 'Scooby-Doo! Mask of the Blue Falcon'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15831: 'Frank Welker'},{85561: 'Michael Goguen'},7.858
{531326: 'One Crazy Summer: A Look Back at Gravity Falls'},0,"[{'id': 99, 'name': 'Documentary'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{50095: 'Jason Ritter'},{1662083: 'Brian Ward'},6.0
{65754: 'The Girl with the Dragon Tattoo'},90000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{108916: 'Rooney Mara'},{7467: 'David Fincher'},7.351
{418680: 'Goodbye Christopher Robin'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{234352: 'Margot Robbie'},{133502: 'Simon Curtis'},7.1
{18331: 'The Nutty Professor'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7631: 'Stella Stevens'},{3663: 'Jerry Lewis'},6.6
{13683: 'Tarzan & Jane'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","{46423: ""Olivia d'Abo""}",{1046102: 'Lisa Schaffer'},6.0
{973509: 'The Highwayman'},0,"[{'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{544368: 'Steven Dolton'},{146666: 'Steven Lawson'},6.56
{29917: 'Exam'},600000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{105238: 'Chukwudi Iwuji'},{105239: 'Stuart Hazeldine'},6.741
"{278427: ""Family Guy Presents: It's a Trap!""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{24357: 'Alex Borstein'},{1095796: 'Peter Shin'},6.8
